Usuarios que tomaron bicicleta: ,9.0,4.0,3.0,7.0,3.0,6.0,5.0,4.0,6.0,8.0,8.0,4.0,4.0,5.0,5.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,22.0,13.0,16.0,20.0,16.0,19.0,11.0,15.0,12.0,17.0,18.0,13.0,14.0,15.0,18.0
Usuarios que esperaron dejar bicicleta: ,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.045454545454545456,0.0,0.125,0.15,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
Tiempo promedio de espera para dejar bicicleta: ,4.4419196305849376,0.0,20.01142079919497,8.586305218602835,0.0,0.6488312356092724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714092685829417
Tiempo que estuvo llena: ,134.46991682002255,0.0,181.86601281856673,158.36471635867798,97.32525238110043,134.99230130933876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1652226938316
Balance: ,13.0,9.0,13.0,13.0,13.0,13.0,6.0,11.0,6.0,9.0,10.0,9.0,10.0,10.0,13.0
