Usuarios que tomaron bicicleta: ,23.0,24.0,29.0,30.0,30.0,29.0,25.0,20.0,28.0,21.0,26.0,23.0,31.0,27.0,25.0
Usuarios que esperaron tomar bicicleta: ,7.0,8.0,11.0,9.0,12.0,13.0,9.0,4.0,12.0,6.0,9.0,8.0,13.0,10.0,6.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.30434782608695654,0.3333333333333333,0.3793103448275862,0.3,0.4,0.4482758620689655,0.36,0.2,0.42857142857142855,0.2857142857142857,0.34615384615384615,0.34782608695652173,0.41935483870967744,0.37037037037037035,0.24
Tiempo promedio de espera para tomar bicicleta: ,50.067000978099415,48.59778785282643,30.569914708141557,10.041773842874026,52.85676122601525,65.89971273389185,52.94473695665175,35.960073634204,72.87714315416089,58.068902317626986,67.13358939761362,46.33081998154136,26.628703291520136,59.012776974846965,30.9294953815419
Tiempo que estuvo vacía: ,279.32622973317643,271.2049912607064,281.08656639752814,263.81029791381087,297.6362023360705,321.66909482363826,301.07678323091244,272.21450966597865,294.7563655142291,291.9479251493326,306.66225343145015,295.8073569005606,226.99556473702123,279.2979137079401,230.11041705120127
Usuarios que dejaron bicicleta: ,8.0,9.0,14.0,15.0,15.0,14.0,10.0,5.0,13.0,6.0,11.0,8.0,16.0,12.0,10.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo llena: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balance: ,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0
