Usuarios que tomaron bicicleta: ,48.0,47.0,50.0,65.0,46.0,50.0,49.0,55.0,49.0,46.0,42.0,47.0,57.0,48.0,47.0
Usuarios que esperaron tomar bicicleta: ,29.0,29.0,25.0,39.0,21.0,24.0,28.0,32.0,27.0,25.0,20.0,26.0,28.0,23.0,21.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.6041666666666666,0.6170212765957447,0.5,0.6,0.45652173913043476,0.48,0.5714285714285714,0.5818181818181818,0.5510204081632653,0.5434782608695652,0.47619047619047616,0.5531914893617021,0.49122807017543857,0.4791666666666667,0.44680851063829785
Tiempo promedio de espera para tomar bicicleta: ,86.25493901135069,85.50173969789381,50.081784153256706,58.82801468591164,54.89641149569111,50.56860655628071,71.84880935427526,87.3540968867707,49.21341305502735,62.55903803850272,51.857434089397366,60.9987355201658,49.418957577927806,65.64155662265672,52.86313368518687
Tiempo que estuvo vacía: ,308.40007044335596,322.5947055374962,299.3002892337104,295.3197381658623,300.2683213287256,306.4252476539476,297.17136683964037,315.60720599393505,303.77906005070514,322.3389891229773,303.1891375514647,324.7679963557865,273.6487479027612,288.9922453376514,301.3003956444917
Usuarios que dejaron bicicleta: ,30.0,29.0,32.0,47.0,28.0,32.0,31.0,37.0,31.0,28.0,24.0,29.0,39.0,30.0,29.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo llena: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balance: ,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0
