25,9,11,0,0,0,2,1,3,15,3,5,1,1,1,1,1,1,3,7,8,4,2,0,0,0,1,7,31,4,6,15,3,22,27,16,10,10,7,8,33,8,30,18,10,14,4,9,25,13,8,18,12,13,4,10,9,17,2,20,15,14,17,18,12,21,21,11,13,20,11,16,25,9,14,17,11,27,12,11,19,8,5,17,11,21,10,6,5,11,12,8,18,8,8,19,11,25,22,11,12,8,24,9,12,17,30,34,19,14,24,12,2,18,7,9,8,13,26,12,8,18,17,28,26,13,17,5,6,11,7,18,24,12,32,12,22,17,15,13,23,17,15,18,19,20,15,21,18,16,21,16,15,29,19,11,18,35,28,23,21,27,22,17,15,19,23,16,19,16,25,16,17,33,18,30,14,15,14,29,22,22,26,15,7,15,15,9,13,17,14,18,28,17,12,9,1,2,9,11,0,5,13,24,9,1,6,24,7,27,33,30,8,6,9,17,0,17,10,12,2,8,19,14,9,1,1,0,7,2,9,5,1,6,1,3,22,13,6,25,18,12,9,14,12,2,1,19,4,8,14,4,4,27,35,24,4,16,20,19,0,19,27,25,33,34,27,28,20,26,26,25,34,32,24,19,18,12,20,24,23,11,14,13,14,15,14,17,11,11,9,13,25,13,28,13,19,11,16,16,9,6,16,10,9,19,7,18,16,9,10,19,16,11,3,13,21,14,14,17,15,12,14,8,12,10,13,22,19,13,14,15,14,17,12,11,12,10,14,23,14,15,6,14,9,11,14,13,14,17,14,22,16,14,7,11,15,13,24,11,19,11,10,9,21,7,14,15,21,9,6,14,8,9,13,10,18,11,21,17,12,9,10,11,27,14,12,11,20,31,15,9,20,23,11,18,10,22,17,11,21,9,17,14,17,8,10,13,16,14,11,13,14,15,17,16,12,10,13,10,11,8,16,8,12,18,11,12,12,15,10,19,11,17,15,6,10,10,7,17,18,19,14,10,19,15,9,10,8,21,10,12,
22,9,16,1,2,4,0,0,5,20,1,7,1,0,2,5,4,2,1,0,7,4,1,6,2,4,2,2,32,3,1,14,8,27,33,25,11,13,10,11,34,15,29,18,14,9,5,8,23,7,4,16,12,16,4,8,9,10,3,20,17,9,8,21,11,21,19,14,14,15,7,21,19,10,13,20,12,25,12,8,15,9,7,17,12,16,7,6,4,16,15,9,12,14,10,17,13,24,16,13,14,11,25,8,12,17,32,35,18,16,18,17,4,15,10,11,13,9,30,12,6,14,21,28,23,10,13,10,7,14,7,13,27,11,31,6,19,19,16,15,22,20,17,20,19,22,21,19,19,21,25,13,15,24,18,12,12,27,23,29,16,19,21,21,17,19,20,18,19,16,26,17,17,25,18,33,9,17,15,26,18,13,35,13,13,16,14,12,17,19,16,21,20,16,11,14,9,6,11,10,1,6,14,24,8,0,2,26,2,26,26,34,11,5,9,14,6,15,14,10,2,4,13,8,6,1,1,0,6,2,13,1,4,10,3,2,27,18,0,15,15,12,14,13,10,1,9,10,6,1,17,2,1,26,31,22,8,21,21,19,4,22,24,28,32,31,34,19,24,30,26,29,34,34,24,19,14,14,18,12,21,13,11,17,16,14,16,18,17,6,11,20,21,13,24,23,14,15,12,13,4,6,13,7,4,18,10,13,10,10,9,17,18,12,0,11,17,11,18,15,14,15,17,7,9,2,18,16,17,11,19,12,11,16,14,9,14,9,10,17,15,19,8,16,14,9,18,10,12,16,16,23,15,8,13,14,12,15,24,11,17,13,19,9,13,11,10,16,15,12,6,15,9,13,10,20,14,14,22,11,15,15,11,12,24,20,14,12,15,31,10,9,12,18,13,18,12,22,16,10,10,9,21,10,22,11,11,8,12,10,19,10,15,10,17,16,17,10,18,11,17,14,14,7,16,12,8,10,6,11,7,20,12,13,10,5,16,11,13,23,24,13,19,8,16,22,12,9,13,15,9,13,
24,10,11,1,1,4,5,3,1,17,3,5,7,4,3,5,0,3,2,4,3,3,5,5,3,3,4,5,26,0,4,17,6,27,27,17,12,11,7,12,30,8,25,13,7,12,3,10,21,10,3,19,11,13,4,7,12,11,7,25,8,13,12,12,8,16,17,9,13,15,15,18,23,13,15,19,14,27,8,17,21,8,6,19,15,21,5,3,8,10,16,7,25,16,9,19,16,20,17,11,13,11,27,10,15,21,28,32,12,18,24,15,6,15,5,14,11,10,34,17,6,13,21,34,22,13,11,11,10,12,5,12,28,13,35,9,26,19,16,14,19,16,18,22,20,23,20,21,14,18,25,10,16,24,23,9,14,27,27,25,20,22,19,14,15,17,17,21,18,17,20,15,16,28,20,34,15,24,21,28,18,15,33,25,9,14,15,11,18,18,12,25,23,13,12,9,4,2,7,15,1,7,19,22,9,1,5,26,5,23,30,29,6,10,9,13,1,12,17,6,3,6,12,15,4,5,1,4,10,0,7,7,4,10,2,6,28,18,3,18,12,10,15,13,12,2,4,18,9,7,17,4,4,29,35,24,9,23,23,19,3,21,27,34,30,32,31,23,25,32,30,30,33,32,18,20,14,15,10,19,21,13,9,22,14,12,14,14,16,5,9,14,23,7,27,14,17,12,16,12,3,8,9,14,4,19,17,12,16,8,12,24,17,12,5,19,14,13,19,17,17,14,8,10,14,7,13,12,21,13,23,13,13,16,13,14,14,14,14,21,17,12,8,18,13,7,9,15,13,10,14,26,18,9,9,13,11,15,22,14,14,10,9,11,20,12,8,16,12,10,7,7,10,19,15,10,16,20,11,19,16,11,8,12,25,13,9,11,17,26,12,10,20,21,7,15,14,24,22,18,18,15,18,15,18,12,14,19,9,8,16,20,15,17,13,16,19,12,10,10,21,11,7,6,20,22,8,17,11,20,15,13,15,11,19,5,16,8,14,13,25,9,20,10,25,20,9,20,12,21,8,11,
20,10,14,0,0,1,1,1,2,14,2,7,1,10,1,1,6,8,3,7,8,11,2,0,1,0,1,7,33,3,6,15,1,22,25,17,10,10,7,8,33,13,30,18,12,14,4,9,25,8,8,16,12,13,4,16,9,18,2,20,15,14,18,21,12,19,23,10,17,20,11,22,20,9,12,20,10,27,15,12,19,8,6,16,11,18,10,6,5,13,12,10,18,7,9,19,11,25,22,13,12,9,24,8,9,17,33,31,20,14,23,16,5,12,13,9,8,13,34,13,8,15,23,28,26,10,16,5,6,17,7,18,25,12,32,11,20,17,12,14,23,16,15,18,19,20,18,23,18,14,26,15,15,29,22,11,18,26,23,23,21,25,22,16,21,17,23,16,19,11,21,15,20,32,18,28,14,18,14,23,21,22,34,23,11,15,15,10,14,17,14,24,29,17,10,14,1,0,10,11,2,5,13,24,9,1,6,24,3,27,30,30,9,6,8,17,2,17,8,12,3,6,19,14,6,0,1,6,10,2,11,6,1,10,8,3,22,13,4,24,11,11,11,14,10,1,4,13,5,0,17,4,4,27,27,24,4,16,21,24,0,22,27,28,32,36,33,28,23,31,35,25,32,27,19,19,17,12,21,22,22,12,14,13,13,16,14,17,11,11,18,13,13,13,28,13,16,17,13,12,8,6,12,8,9,12,10,19,16,7,14,19,18,11,1,10,20,14,11,13,16,14,12,8,8,10,16,22,19,11,17,15,11,17,13,11,12,13,14,20,10,15,11,13,14,11,14,13,14,17,15,23,13,10,7,13,15,12,24,18,12,11,10,15,21,7,7,15,21,7,6,15,15,10,9,10,18,16,21,15,12,9,11,11,27,23,12,11,25,31,15,9,12,11,11,18,10,22,17,11,15,10,16,14,21,9,11,13,16,14,11,13,14,11,17,16,18,16,12,9,16,10,16,8,14,17,11,12,8,9,7,19,12,17,14,9,10,8,12,14,18,19,18,11,21,16,9,20,8,21,9,12,
25,10,14,1,3,1,1,1,3,17,1,7,1,3,6,10,1,2,1,4,2,11,1,5,0,2,4,6,32,3,5,15,7,21,25,17,10,11,7,8,30,8,25,13,17,14,3,9,19,11,3,19,12,13,4,16,11,10,8,27,9,12,8,12,12,21,18,10,13,15,15,18,24,13,15,18,14,29,12,17,21,8,6,17,14,21,11,3,8,10,16,6,17,16,8,19,11,25,17,11,20,9,24,7,12,19,30,31,21,12,23,14,5,14,7,11,16,15,32,17,8,11,15,34,25,13,10,5,10,11,7,14,28,12,33,9,26,19,16,13,18,10,15,18,15,22,15,21,14,17,26,16,16,25,17,13,17,35,23,28,21,22,28,14,15,17,17,16,19,12,21,15,17,28,20,28,15,19,14,27,21,16,33,25,9,13,15,10,14,17,12,18,22,17,12,9,4,2,8,15,2,7,13,22,8,1,6,26,1,22,30,30,6,7,6,17,1,17,16,6,6,6,10,13,9,5,1,0,7,0,9,5,1,6,1,3,21,18,3,23,18,10,15,13,11,2,4,14,9,7,14,1,4,29,34,24,7,23,23,19,2,21,24,32,30,31,31,28,25,32,26,26,34,32,23,20,17,16,13,19,22,11,9,22,14,12,14,16,16,10,9,13,25,11,28,14,17,15,16,12,3,9,12,13,5,18,7,12,17,8,10,17,14,6,3,13,14,12,16,17,17,14,11,9,14,7,14,12,23,13,22,13,11,17,14,11,14,10,13,21,15,22,6,12,14,5,17,13,13,10,17,26,16,9,9,12,8,13,22,18,19,10,11,11,19,6,8,16,19,11,6,15,15,19,11,20,25,11,23,19,16,11,8,13,18,15,9,11,17,26,13,10,20,23,7,20,16,20,19,19,18,10,18,16,17,12,14,8,10,10,16,20,14,15,13,16,17,12,13,10,16,8,7,6,11,17,8,11,12,15,8,19,14,11,14,6,16,8,7,13,24,18,20,6,12,19,15,19,12,21,8,10,
23,9,11,4,0,4,3,1,0,16,2,8,2,1,4,3,0,4,6,6,1,10,3,0,1,4,3,7,33,9,2,13,5,25,34,25,8,12,9,9,33,15,24,17,8,13,1,12,28,13,2,21,14,15,1,12,10,15,5,22,8,12,13,13,8,16,17,10,10,24,9,21,24,10,12,18,14,21,13,15,20,10,6,17,13,17,10,5,6,13,15,9,23,11,10,16,17,27,17,6,12,11,24,7,13,18,26,33,11,21,17,17,4,15,9,13,8,8,30,17,10,17,23,34,19,17,13,9,8,16,4,18,23,10,27,12,27,22,14,17,15,20,15,16,18,21,20,22,19,19,23,14,12,31,22,14,10,27,26,28,15,24,27,15,18,18,17,19,20,15,24,14,15,28,21,26,9,18,17,24,23,13,30,24,11,13,13,10,15,19,17,25,23,9,9,14,9,3,6,16,5,4,17,19,7,1,7,26,6,22,32,27,5,7,10,13,4,18,16,8,1,8,17,8,4,7,3,6,8,1,8,2,1,10,7,6,22,20,4,13,12,12,13,18,10,2,7,13,4,8,16,3,5,25,32,26,7,17,19,21,0,12,29,26,26,33,30,26,26,34,29,32,30,35,26,22,22,11,9,13,19,9,11,20,14,14,13,13,15,7,18,18,14,11,26,16,22,13,19,11,2,10,12,12,5,24,16,14,12,6,14,20,14,14,4,17,24,10,9,16,17,17,12,11,9,4,15,25,19,10,17,12,12,13,13,14,16,11,11,17,20,12,9,8,11,9,11,9,15,12,17,17,15,8,7,12,12,9,25,18,12,11,9,9,16,8,13,11,19,6,8,14,11,19,13,18,15,10,20,16,17,16,11,11,26,25,8,5,14,35,16,10,22,18,14,21,11,24,16,18,10,15,15,14,21,10,15,14,16,15,17,10,15,14,14,13,20,12,10,13,11,11,11,9,16,12,12,9,7,21,8,10,14,12,19,6,12,12,10,19,12,16,16,10,19,17,9,14,5,24,11,14,
23,9,11,0,2,0,5,0,5,20,3,7,9,0,2,1,7,5,1,0,8,7,1,0,2,4,2,2,32,4,5,15,1,22,27,20,12,10,6,7,34,15,30,18,14,13,4,8,23,8,6,17,13,13,4,10,10,10,2,20,17,12,8,18,12,19,23,10,12,18,11,22,19,7,12,17,14,27,15,11,19,9,5,17,13,18,6,6,5,11,12,9,23,13,10,23,12,22,23,13,17,8,23,5,9,17,29,35,16,15,18,19,2,17,13,11,8,12,34,12,8,15,21,28,25,12,16,10,6,16,6,18,22,14,32,13,18,19,9,14,23,17,16,21,19,20,18,23,18,21,26,15,16,31,23,13,16,27,28,23,15,27,22,17,21,17,20,18,19,17,21,16,21,32,18,30,14,15,19,23,22,22,26,13,15,16,11,11,14,17,15,24,27,13,13,14,10,0,10,14,0,5,18,23,6,1,6,24,3,20,29,30,10,7,5,14,5,16,8,10,3,8,19,14,6,1,2,5,6,2,11,3,3,7,6,4,22,17,6,24,11,12,8,13,10,1,4,10,6,0,13,4,1,27,31,24,8,21,21,24,0,18,24,27,32,36,34,19,23,31,35,29,32,34,22,22,17,14,21,22,23,13,9,17,17,14,14,17,12,7,18,14,21,13,21,13,15,17,19,13,9,1,13,7,9,11,10,9,16,7,9,19,16,13,0,10,20,7,14,13,17,14,12,8,14,6,18,26,24,11,14,15,13,17,20,12,16,7,14,20,10,18,8,14,14,13,13,10,14,16,16,23,14,15,7,13,8,12,24,16,11,11,10,17,17,14,10,15,21,7,5,14,11,20,10,15,18,16,23,15,12,9,11,15,22,23,12,9,25,32,9,9,12,18,13,18,16,22,17,11,15,9,16,18,21,7,11,8,8,14,18,9,15,12,17,10,18,16,18,9,16,14,16,8,14,11,14,9,6,9,7,17,11,20,10,9,16,9,11,14,15,19,19,11,16,22,12,12,11,22,9,12,
25,9,14,3,3,1,1,1,3,21,1,7,1,1,1,10,1,1,3,7,1,11,2,5,0,2,1,7,31,3,6,15,3,24,25,17,10,17,7,8,25,8,30,18,10,14,4,9,25,13,8,16,12,13,4,16,12,17,8,27,9,14,17,21,12,21,21,15,13,20,11,16,21,9,14,20,11,29,12,13,21,8,6,17,14,21,10,6,7,11,14,8,17,11,8,19,11,25,22,11,12,9,24,9,12,18,30,34,20,12,23,12,6,18,7,11,16,12,26,12,8,18,16,33,25,10,17,5,11,11,6,14,24,12,32,12,20,18,15,13,23,20,15,18,20,22,15,21,17,15,21,16,15,29,19,13,18,35,23,28,21,25,22,16,15,19,18,16,19,11,25,15,17,31,20,28,10,18,14,29,21,22,34,23,7,15,17,9,14,20,12,18,29,17,12,9,1,2,9,11,2,8,13,22,9,1,6,27,7,27,30,30,8,6,9,17,0,17,10,11,3,6,10,14,9,0,1,0,7,4,9,5,1,6,1,9,21,12,4,25,18,11,11,13,11,2,1,13,5,8,14,1,4,28,35,24,5,16,24,19,0,22,24,25,34,34,27,28,20,26,26,25,34,32,23,19,17,13,13,24,22,11,14,21,14,15,15,16,16,11,9,13,25,13,28,12,19,11,13,16,8,6,12,11,5,19,7,19,13,9,14,17,17,6,3,13,20,14,12,17,15,12,14,9,12,2,16,20,19,13,17,16,11,17,13,11,12,10,10,23,14,15,6,12,14,11,14,13,13,11,17,21,16,14,8,11,8,13,19,18,19,10,10,15,14,7,8,19,21,9,6,15,15,10,10,20,25,11,23,17,17,9,10,13,27,14,12,11,20,32,15,10,20,23,11,18,10,21,19,19,22,10,21,14,17,9,10,13,11,8,11,13,14,15,17,16,12,10,13,10,16,8,11,9,11,17,11,12,12,15,10,19,12,17,15,7,10,8,7,17,18,18,18,10,21,15,15,20,8,21,10,12,
20,9,11,1,3,0,6,4,3,15,3,10,2,10,2,1,2,9,1,7,4,1,2,0,1,0,7,7,32,2,8,15,1,22,27,19,12,9,6,10,33,13,25,18,12,15,4,9,23,7,6,19,13,13,4,10,9,17,11,22,10,12,8,23,12,19,18,10,14,18,12,22,19,9,12,17,14,27,15,12,17,8,5,16,11,17,9,4,7,13,11,10,23,8,13,12,8,27,21,16,17,10,25,9,9,21,34,31,12,14,20,16,3,12,12,9,8,13,34,19,8,18,20,28,26,7,16,12,6,11,7,18,19,14,32,12,19,17,14,16,23,14,17,16,19,20,17,22,18,14,27,15,10,30,23,11,19,27,23,28,15,27,29,17,17,17,23,18,18,16,21,16,20,29,18,32,13,15,20,26,16,24,34,15,11,17,15,9,17,22,14,28,28,16,11,14,3,6,10,14,2,5,15,23,6,1,6,24,3,22,35,31,9,7,12,9,2,17,8,12,1,8,19,14,6,2,6,3,10,2,11,8,2,10,8,4,27,13,2,22,12,12,13,14,11,1,0,13,6,0,16,4,4,27,29,24,4,23,23,24,0,18,27,35,32,36,34,19,23,31,31,31,32,28,22,16,17,16,13,22,23,9,9,12,13,15,14,17,11,7,10,13,24,8,28,13,15,17,16,17,9,1,17,13,8,12,7,9,12,9,14,19,16,12,2,18,21,12,14,17,14,16,12,10,7,1,13,24,22,11,17,15,13,17,20,12,11,13,8,17,10,18,11,14,11,8,14,10,13,17,13,18,14,10,7,13,14,12,24,11,12,11,18,9,21,14,14,11,21,7,7,14,8,12,14,15,13,16,21,15,12,9,12,12,22,23,6,12,13,31,9,9,12,14,10,18,16,18,16,11,11,14,17,13,21,7,13,12,16,14,18,14,15,12,14,18,18,20,15,8,15,10,14,6,14,11,10,13,8,9,7,14,8,20,14,5,12,11,12,14,15,17,12,10,19,15,17,17,12,22,9,13,
23,10,11,0,0,0,6,2,3,15,4,10,2,2,2,1,2,7,0,5,8,4,2,4,1,0,4,5,29,2,8,12,3,22,29,21,14,17,4,10,33,12,25,18,9,9,3,8,21,8,6,18,11,13,2,10,9,17,11,20,10,13,18,17,12,19,23,16,17,20,15,22,19,7,12,17,15,27,15,12,17,8,3,17,13,17,6,6,6,16,11,9,23,8,12,12,8,28,19,13,19,10,25,9,9,17,29,36,12,20,20,18,2,16,13,8,8,12,34,12,11,15,20,29,28,7,18,12,9,16,7,17,19,10,27,7,22,18,14,15,16,14,17,16,21,20,17,23,18,20,27,15,11,30,24,11,19,35,28,28,19,26,29,20,21,17,23,21,16,16,25,16,18,32,20,30,13,20,19,26,17,24,26,23,11,14,13,9,16,17,13,24,29,16,10,15,6,0,8,12,2,9,18,24,6,6,6,19,7,22,35,32,10,7,12,9,3,17,12,11,1,9,19,14,9,2,6,3,10,2,11,8,2,10,8,3,22,13,2,22,11,12,13,14,9,1,0,13,7,0,18,4,3,27,27,25,8,22,21,24,0,19,27,27,32,34,34,25,22,36,31,31,32,35,22,17,20,12,21,24,20,12,12,12,13,15,14,15,16,6,10,13,23,8,28,16,15,16,18,13,8,3,17,13,9,11,7,16,12,9,9,15,14,9,6,18,20,7,14,18,16,14,9,8,11,1,17,24,19,10,18,15,11,9,20,12,13,13,8,18,10,18,11,14,9,8,18,9,13,21,15,23,18,10,7,13,15,14,22,15,17,8,10,18,17,14,14,11,18,7,6,14,12,12,13,15,18,14,21,18,14,14,12,11,22,16,6,9,13,32,16,9,12,14,10,18,16,18,17,16,15,9,16,18,21,10,13,12,16,14,18,14,13,13,14,13,11,16,15,9,16,10,14,6,11,11,14,13,9,10,7,18,7,8,9,4,12,11,12,15,24,17,12,11,19,15,16,10,8,17,15,13,
